osmid,y,x,street_count,junction,highway,ref,geometry
2982733295,18.5436636,73.9230135,3,,,,POINT (73.9230135 18.5436636)
2982733296,18.5437265,73.924514,3,,,,POINT (73.924514 18.5437265)
2982733300,18.5438064,73.9260025,3,,,,POINT (73.9260025 18.5438064)
2982733301,18.5438215,73.9234825,3,,,,POINT (73.9234825 18.5438215)
2982733305,18.5444797,73.9235485,4,,,,POINT (73.9235485 18.5444797)
2982733306,18.5449292,73.9235986,3,,,,POINT (73.9235986 18.5449292)
2982733307,18.545584,73.9220057,3,,,,POINT (73.9220057 18.545584)
2982733309,18.545994,73.9217508,3,,,,POINT (73.9217508 18.545994)
2982733313,18.5469536,73.9172801,1,,,,POINT (73.9172801 18.5469536)
2982733337,18.5485452,73.9243028,3,,,,POINT (73.9243028 18.5485452)
2982733342,18.553701,73.9180897,4,,,,POINT (73.9180897 18.553701)
2982733344,18.5546335,73.9207756,3,,,,POINT (73.9207756 18.5546335)
2982733345,18.5546681,73.9194741,3,,,,POINT (73.9194741 18.5546681)
2982733346,18.5551179,73.9183324,3,,,,POINT (73.9183324 18.5551179)
2982733347,18.5552055,73.9208362,3,,,,POINT (73.9208362 18.5552055)
2982733348,18.5558151,73.9210026,3,,,,POINT (73.9210026 18.5558151)
2982733351,18.5568189,73.9217374,3,,,,POINT (73.9217374 18.5568189)
2982733352,18.556905,73.9224474,3,,,,POINT (73.9224474 18.556905)
2982733353,18.55724,73.9226121,3,,,,POINT (73.9226121 18.55724)
2982733354,18.5571479,73.9234804,3,,,,POINT (73.9234804 18.5571479)
2982733355,18.5574246,73.9275327,3,,,,POINT (73.9275327 18.5574246)
2982733356,18.5575248,73.9225644,3,,,,POINT (73.9225644 18.5575248)
2982733357,18.5578057,73.9260057,3,,,,POINT (73.9260057 18.5578057)
2982733358,18.5578314,73.9257017,3,,,,POINT (73.9257017 18.5578314)
2982733359,18.5578811,73.925395,3,,,,POINT (73.925395 18.5578811)
2982733360,18.557932,73.924881,3,,,,POINT (73.924881 18.557932)
2982733364,18.5592476,73.918901,3,,,,POINT (73.918901 18.5592476)
2983191685,18.5417801,73.9221141,3,,,,POINT (73.9221141 18.5417801)
2983191689,18.5423691,73.9226919,3,,,,POINT (73.9226919 18.5423691)
2983191690,18.5423857,73.9225095,1,,,,POINT (73.9225095 18.5423857)
2983191692,18.5426131,73.9203725,1,,,,POINT (73.9203725 18.5426131)
2983191694,18.5427102,73.9182675,3,,,,POINT (73.9182675 18.5427102)
2983191695,18.542759,73.9179132,1,,,,POINT (73.9179132 18.542759)
2983191698,18.5428755,73.9212837,3,,,,POINT (73.9212837 18.5428755)
2983191701,18.54295,73.921816,1,,,,POINT (73.921816 18.54295)
2983191704,18.5429813,73.9183425,3,,,,POINT (73.9183425 18.5429813)
2983191708,18.5432767,73.9203872,1,,,,POINT (73.9203872 18.5432767)
2983191710,18.5433564,73.9212194,3,,,,POINT (73.9212194 18.5433564)
2983191713,18.5434461,73.9217577,3,,,,POINT (73.9217577 18.5434461)
2983191714,18.5434875,73.9222291,3,,,,POINT (73.9222291 18.5434875)
2983191716,18.5435324,73.9174276,1,,,,POINT (73.9174276 18.5435324)
2983191717,18.5435936,73.9226792,3,,,,POINT (73.9226792 18.5435936)
2983191718,18.5436501,73.922704,3,,,,POINT (73.922704 18.5436501)
2983191720,18.5437048,73.9204141,1,,,,POINT (73.9204141 18.5437048)
2983191722,18.5438519,73.9229103,3,,,,POINT (73.9229103 18.5438519)
2983191724,18.5439828,73.9224797,4,,,,POINT (73.9224797 18.5439828)
2983191726,18.5441122,73.9227587,3,,,,POINT (73.9227587 18.5441122)
2983191728,18.5441695,73.9203783,1,,,,POINT (73.9203783 18.5441695)
2983191729,18.5443314,73.9214274,3,,,,POINT (73.9214274 18.5443314)
2983191732,18.5444328,73.9204693,1,,,,POINT (73.9204693 18.5444328)
2983192639,18.5452292,73.9203405,1,,,,POINT (73.9203405 18.5452292)
2983192641,18.5452872,73.922152,4,,,,POINT (73.922152 18.5452872)
2983192642,18.5454304,73.9208937,1,,,,POINT (73.9208937 18.5454304)
2983192644,18.5459051,73.9208124,3,,,,POINT (73.9208124 18.5459051)
2983192647,18.5462828,73.9204046,3,,,,POINT (73.9204046 18.5462828)
2983192649,18.5478206,73.9205022,4,,,,POINT (73.9205022 18.5478206)
2983192651,18.5480538,73.9206914,3,,,,POINT (73.9206914 18.5480538)
2983192654,18.548698,73.9195513,3,,,,POINT (73.9195513 18.548698)
2983192655,18.5487472,73.9200602,1,,,,POINT (73.9200602 18.5487472)
2983192656,18.5487638,73.9206316,3,,,,POINT (73.9206316 18.5487638)
2983192658,18.5491308,73.9205657,3,,,,POINT (73.9205657 18.5491308)
2983192661,18.5512632,73.9201425,3,,,,POINT (73.9201425 18.5512632)
2983192662,18.5512909,73.9191599,3,,,,POINT (73.9191599 18.5512909)
2983192663,18.5513205,73.9209701,4,,,,POINT (73.9209701 18.5513205)
2983192667,18.5517279,73.920899,3,,,,POINT (73.920899 18.5517279)
2983192674,18.5528671,73.9196263,3,,,,POINT (73.9196263 18.5528671)
2983192675,18.5528569,73.9191036,1,,,,POINT (73.9191036 18.5528569)
2983192676,18.5530612,73.9200881,3,,,,POINT (73.9200881 18.5530612)
2983192677,18.5531799,73.9186817,3,,,,POINT (73.9186817 18.5531799)
2983192678,18.5531452,73.9196566,3,,,,POINT (73.9196566 18.5531452)
2983192683,18.5536372,73.9184355,3,,,,POINT (73.9184355 18.5536372)
2983192684,18.5538297,73.9201103,3,,,,POINT (73.9201103 18.5538297)
2983192686,18.5541117,73.9188195,1,,,,POINT (73.9188195 18.5541117)
2983192687,18.5542932,73.9186101,1,,,,POINT (73.9186101 18.5542932)
2983192701,18.5563778,73.9212304,3,,,,POINT (73.9212304 18.5563778)
2983192702,18.5565036,73.9200274,3,,,,POINT (73.9200274 18.5565036)
2983192703,18.5567367,73.9213566,3,,,,POINT (73.9213566 18.5567367)
2983192707,18.5572413,73.920729,3,,,,POINT (73.920729 18.5572413)
2983192708,18.5572979,73.92035,3,,,,POINT (73.92035 18.5572979)
2983192709,18.5559966,73.9199414,1,,,,POINT (73.9199414 18.5559966)
2983192712,18.5573939,73.9198813,3,,,,POINT (73.9198813 18.5573939)
2983192717,18.5575708,73.9203807,1,,,,POINT (73.9203807 18.5575708)
2983192718,18.5576089,73.9186745,3,,,,POINT (73.9186745 18.5576089)
2983192720,18.5576101,73.9207089,3,,,,POINT (73.9207089 18.5576101)
2983192721,18.5576412,73.9214516,3,,,,POINT (73.9214516 18.5576412)
2983192726,18.5578287,73.9197022,1,,,,POINT (73.9197022 18.5578287)
2983192729,18.5578704,73.9214499,3,,,,POINT (73.9214499 18.5578704)
2983192732,18.5579039,73.9204958,3,,,,POINT (73.9204958 18.5579039)
2983192733,18.5579212,73.9204208,3,,,,POINT (73.9204208 18.5579212)
2983192734,18.5579683,73.9202368,3,,,,POINT (73.9202368 18.5579683)
2983192735,18.5581199,73.9197882,3,,,,POINT (73.9197882 18.5581199)
2983192736,18.5581601,73.9205658,1,,,,POINT (73.9205658 18.5581601)
2983192737,18.5582635,73.9203475,1,,,,POINT (73.9203475 18.5582635)
2983192739,18.5585776,73.9199234,3,,,,POINT (73.9199234 18.5585776)
2983192742,18.5585908,73.9199806,3,,,,POINT (73.9199806 18.5585908)
2983192751,18.5586716,73.9198994,3,,,,POINT (73.9198994 18.5586716)
2983192754,18.5586847,73.9199566,3,,,,POINT (73.9199566 18.5586847)
2983192756,18.5590128,73.9200546,3,,,,POINT (73.9200546 18.5590128)
2983192760,18.5599828,73.9199404,1,,,,POINT (73.9199404 18.5599828)
2983192761,18.5602912,73.9199532,1,,,,POINT (73.9199532 18.5602912)
2983239261,18.552293,73.9226189,3,,,,POINT (73.9226189 18.552293)
2983239262,18.5523007,73.9219601,3,,,,POINT (73.9219601 18.5523007)
2983239263,18.5523099,73.9223095,3,,,,POINT (73.9223095 18.5523099)
2983239266,18.5526314,73.9226443,1,,,,POINT (73.9226443 18.5526314)
2983239268,18.5529652,73.9213252,1,,,,POINT (73.9213252 18.5529652)
2983239269,18.553012,73.9251843,3,,,,POINT (73.9251843 18.553012)
2983239273,18.5532376,73.9231026,1,,,,POINT (73.9231026 18.5532376)
2983239274,18.5533042,73.9219815,1,,,,POINT (73.9219815 18.5533042)
2983239275,18.5533542,73.9223564,3,,,,POINT (73.9223564 18.5533542)
2983239276,18.5535946,73.921992,3,,,,POINT (73.921992 18.5535946)
2983239277,18.5535994,73.9223718,3,,,,POINT (73.9223718 18.5535994)
2983239278,18.553633,73.9252957,3,,,,POINT (73.9252957 18.553633)
2983239283,18.5539556,73.9235524,1,,,,POINT (73.9235524 18.5539556)
2983239284,18.5538812,73.9220152,4,,,,POINT (73.9220152 18.5538812)
2983239285,18.5538958,73.9223816,3,,,,POINT (73.9223816 18.5538958)
2983239286,18.5539113,73.9227336,3,,,,POINT (73.9227336 18.5539113)
2983239287,18.553927,73.9230851,3,,,,POINT (73.9230851 18.553927)
2983239288,18.5539428,73.9234231,3,,,,POINT (73.9234231 18.5539428)
2983239291,18.5541075,73.9220479,1,,,,POINT (73.9220479 18.5541075)
2983239295,18.5542194,73.9237155,3,,,,POINT (73.9237155 18.5542194)
2983239296,18.5542402,73.9223983,1,,,,POINT (73.9223983 18.5542402)
2983239297,18.5543239,73.9227568,1,,,,POINT (73.9227568 18.5543239)
2983239298,18.5543064,73.9230736,1,,,,POINT (73.9230736 18.5543064)
2983239299,18.5543158,73.9234097,1,,,,POINT (73.9234097 18.5543158)
2983239300,18.5543394,73.9237129,1,,,,POINT (73.9237129 18.5543394)
2983239302,18.5543729,73.9214706,3,,,,POINT (73.9214706 18.5543729)
2983239304,18.5544824,73.9248243,1,,,,POINT (73.9248243 18.5544824)
2983239308,18.5547614,73.9215153,1,,,,POINT (73.9215153 18.5547614)
2983239309,18.5548103,73.9226371,1,,,,POINT (73.9226371 18.5548103)
2983239312,18.5551267,73.92485,3,,,,POINT (73.92485 18.5551267)
2983239314,18.5551877,73.9232117,1,,,,POINT (73.9232117 18.5551877)
2983239318,18.5553657,73.9232278,3,,,,POINT (73.9232278 18.5553657)
2983239319,18.5554637,73.9257117,3,,,,POINT (73.9257117 18.5554637)
2983239325,18.5557748,73.9257961,3,,,,POINT (73.9257961 18.5557748)
2983239326,18.5557304,73.9233334,3,,,,POINT (73.9233334 18.5557304)
2983239329,18.5560418,73.9235252,1,,,,POINT (73.9235252 18.5560418)
2983239330,18.5562873,73.9229361,3,,,,POINT (73.9229361 18.5562873)
2983239331,18.5563814,73.9226243,3,,,,POINT (73.9226243 18.5563814)
2983240633,18.5564798,73.9259726,3,,,,POINT (73.9259726 18.5564798)
2983240635,18.5565582,73.9233749,3,,,,POINT (73.9233749 18.5565582)
2983240638,18.5566402,73.9260269,4,,,,POINT (73.9260269 18.5566402)
2983240642,18.5567861,73.9228126,3,,,,POINT (73.9228126 18.5567861)
2983240644,18.5527187,73.9251331,3,,,,POINT (73.9251331 18.5527187)
2983240645,18.5569476,73.9260956,3,,,,POINT (73.9260956 18.5569476)
2983240647,18.5571593,73.924278,1,,,,POINT (73.924278 18.5571593)
2983240648,18.5572346,73.9261999,3,,,,POINT (73.9261999 18.5572346)
2983240649,18.5574363,73.9245381,1,,,,POINT (73.9245381 18.5574363)
2983240650,18.5574818,73.9272822,3,,,,POINT (73.9272822 18.5574818)
2983240651,18.5575313,73.9270513,3,,,,POINT (73.9270513 18.5575313)
2983240652,18.5575704,73.9262706,3,,,,POINT (73.9262706 18.5575704)
2983240655,18.5577393,73.9248355,1,,,,POINT (73.9248355 18.5577393)
2983240659,18.5580504,73.9244651,3,,,,POINT (73.9244651 18.5580504)
2983240660,18.5581208,73.9242296,3,,,,POINT (73.9242296 18.5581208)
2983240661,18.558164,73.9270888,1,,,,POINT (73.9270888 18.558164)
2983240662,18.5581796,73.9273062,1,,,,POINT (73.9273062 18.5581796)
2983240663,18.55818,73.9240317,3,,,,POINT (73.9240317 18.55818)
2983240664,18.5582461,73.9238186,3,,,,POINT (73.9238186 18.5582461)
2983240666,18.558308,73.9236129,3,,,,POINT (73.9236129 18.558308)
2983240667,18.5583357,73.9263708,1,,,,POINT (73.9263708 18.5583357)
2983240669,18.5583759,73.9260626,1,,,,POINT (73.9260626 18.5583759)
2983240672,18.558467,73.9222507,3,,,,POINT (73.9222507 18.558467)
2983240674,18.5585491,73.9261466,1,,,,POINT (73.9261466 18.5585491)
2983240676,18.5587422,73.9280412,3,,,,POINT (73.9280412 18.5587422)
2983240677,18.5587673,73.9274888,3,,,,POINT (73.9274888 18.5587673)
2983240678,18.5587813,73.9251998,1,,,,POINT (73.9251998 18.5587813)
2983240682,18.5588439,73.9258236,1,,,,POINT (73.9258236 18.5588439)
2983240684,18.5589161,73.9223848,1,,,,POINT (73.9223848 18.5589161)
2983240686,18.5589884,73.9235256,1,,,,POINT (73.9235256 18.5589884)
2983240687,18.5589928,73.9260968,1,,,,POINT (73.9260968 18.5589928)
2983240688,18.5590114,73.9268671,1,,,,POINT (73.9268671 18.5590114)
2983240689,18.5589884,73.927299,1,,,,POINT (73.927299 18.5589884)
2983240690,18.5590043,73.9263812,1,,,,POINT (73.9263812 18.5590043)
2983240691,18.5590063,73.9255579,1,,,,POINT (73.9255579 18.5590063)
2983240692,18.5590552,73.9257904,1,,,,POINT (73.9257904 18.5590552)
2983240694,18.559082,73.9227493,3,,,,POINT (73.9227493 18.559082)
2983240696,18.5591555,73.9243075,4,,,,POINT (73.9243075 18.5591555)
2983240697,18.5589793,73.923802,3,,,,POINT (73.923802 18.5589793)
2983240699,18.5591671,73.9234823,3,,,,POINT (73.9234823 18.5591671)
2983240701,18.559201,73.9231377,3,,,,POINT (73.9231377 18.559201)
2983240703,18.5592372,73.9227695,4,,,,POINT (73.9227695 18.5592372)
2983240705,18.5592716,73.9224199,3,,,,POINT (73.9224199 18.5592716)
2983240708,18.5593318,73.9240926,1,,,,POINT (73.9240926 18.5593318)
2983240710,18.5594134,73.9268976,4,,,,POINT (73.9268976 18.5594134)
2983240713,18.5594937,73.9264504,4,,,,POINT (73.9264504 18.5594937)
2983240714,18.559515,73.9243241,1,,,,POINT (73.9243241 18.559515)
2983240715,18.5595599,73.9261426,4,,,,POINT (73.9261426 18.5595599)
2983240716,18.5596148,73.9258585,3,,,,POINT (73.9258585 18.5596148)
2983240725,18.5598575,73.9232198,3,,,,POINT (73.9232198 18.5598575)
2983240728,18.5598894,73.9228543,3,,,,POINT (73.9228543 18.5598894)
2983240729,18.5598812,73.924813,3,,,,POINT (73.924813 18.5598812)
2983240730,18.5598886,73.9251854,3,,,,POINT (73.9251854 18.5598886)
2983240731,18.5599041,73.9258723,3,,,,POINT (73.9258723 18.5599041)
2983240732,18.559906,73.9280048,3,,,,POINT (73.9280048 18.559906)
2983240733,18.5599067,73.9261742,3,,,,POINT (73.9261742 18.5599067)
2983240734,18.5599,73.9272835,3,,,,POINT (73.9272835 18.5599)
2983240735,18.5599091,73.9263876,3,,,,POINT (73.9263876 18.5599091)
2983240736,18.5599082,73.9269187,3,,,,POINT (73.9269187 18.5599082)
2983240737,18.5599108,73.9222387,3,,,,POINT (73.9222387 18.5599108)
2983240738,18.5599091,73.9265047,3,,,,POINT (73.9265047 18.5599091)
2983240739,18.5599107,73.9219444,3,,,,POINT (73.9219444 18.5599107)
2983240740,18.5599209,73.9224855,4,,,,POINT (73.9224855 18.5599209)
2983240742,18.5599841,73.922867,3,,,,POINT (73.922867 18.5599841)
2983240744,18.5601978,73.9268239,1,,,,POINT (73.9268239 18.5601978)
2983240745,18.5602232,73.9280175,3,,,,POINT (73.9280175 18.5602232)
2983240747,18.5602961,73.9228848,3,,,,POINT (73.9228848 18.5602961)
2983240748,18.5603116,73.9224831,4,,,,POINT (73.9224831 18.5603116)
2983240750,18.5604734,73.926479,1,,,,POINT (73.926479 18.5604734)
2983240755,18.5605213,73.9228969,1,,,,POINT (73.9228969 18.5605213)
2983240757,18.560577,73.9280293,3,,,,POINT (73.9280293 18.560577)
2983240758,18.5605883,73.9222655,1,,,,POINT (73.9222655 18.5605883)
2983240760,18.5606195,73.9225078,1,,,,POINT (73.9225078 18.5606195)
2983240761,18.5607841,73.9265142,1,,,,POINT (73.9265142 18.5607841)
2983240762,18.5609013,73.9280248,3,,,,POINT (73.9280248 18.5609013)
2983240763,18.5611196,73.9264806,1,,,,POINT (73.9264806 18.5611196)
2983240767,18.5612165,73.9280145,3,,,,POINT (73.9280145 18.5612165)
2983240776,18.5618638,73.9279481,3,,,,POINT (73.9279481 18.5618638)
2983240777,18.5618698,73.9280236,3,,,,POINT (73.9280236 18.5618698)
2984532018,18.5477177,73.9226806,3,,,,POINT (73.9226806 18.5477177)
2984532019,18.5477401,73.922365,3,,,,POINT (73.922365 18.5477401)
2984532020,18.5477586,73.9222083,1,,,,POINT (73.9222083 18.5477586)
2984532022,18.5484588,73.9230093,3,,,,POINT (73.9230093 18.5484588)
2984532023,18.5484776,73.9227633,3,,,,POINT (73.9227633 18.5484776)
2984532024,18.5485176,73.9224308,3,,,,POINT (73.9224308 18.5485176)
2984532026,18.5486768,73.9230371,3,,,,POINT (73.9230371 18.5486768)
2984532027,18.5488374,73.9243607,3,,,,POINT (73.9243607 18.5488374)
2984532028,18.5489334,73.923072,3,,,,POINT (73.923072 18.5489334)
2984532029,18.5491148,73.9244249,3,,,,POINT (73.9244249 18.5491148)
2984532031,18.5492267,73.923101,3,,,,POINT (73.923101 18.5492267)
2984532032,18.5493896,73.9244857,3,,,,POINT (73.9244857 18.5493896)
2984532733,18.549456,73.9238527,3,,,,POINT (73.9238527 18.549456)
2984532734,18.5495214,73.9231333,3,,,,POINT (73.9231333 18.5495214)
2984532737,18.5496772,73.9238656,1,,,,POINT (73.9238656 18.5496772)
2984532739,18.5500954,73.9240565,1,,,,POINT (73.9240565 18.5500954)
2984532742,18.5502476,73.9231029,1,,,,POINT (73.9231029 18.5502476)
2984532743,18.5503467,73.9246861,3,,,,POINT (73.9246861 18.5503467)
2984532744,18.5503647,73.92407,4,,,,POINT (73.92407 18.5503647)
2984532745,18.5503725,73.9238924,3,,,,POINT (73.9238924 18.5503725)
2984532747,18.5505076,73.9285535,1,,,,POINT (73.9285535 18.5505076)
2984532748,18.550522,73.9232652,1,,,,POINT (73.9232652 18.550522)
2984532749,18.5505312,73.9282474,1,,,,POINT (73.9282474 18.5505312)
2984532750,18.5505923,73.923007,1,,,,POINT (73.923007 18.5505923)
2984532751,18.5504772,73.9240696,1,,,,POINT (73.9240696 18.5504772)
2984532753,18.5507081,73.9210113,3,,,,POINT (73.9210113 18.5507081)
2984532755,18.5507956,73.9276604,3,,,,POINT (73.9276604 18.5507956)
2984532759,18.5509103,73.9230818,3,,,,POINT (73.9230818 18.5509103)
2984532762,18.5509942,73.9248162,4,,,,POINT (73.9248162 18.5509942)
2984532765,18.5511174,73.9281868,3,,,,POINT (73.9281868 18.5511174)
2984532766,18.5511549,73.9285003,4,,,,POINT (73.9285003 18.5511549)
2984532767,18.5511863,73.9289322,3,,,,POINT (73.9289322 18.5511863)
2984532768,18.5512237,73.9248715,3,,,,POINT (73.9248715 18.5512237)
2984532771,18.551528,73.9238351,3,,,,POINT (73.9238351 18.551528)
2984532772,18.5515445,73.9274753,1,,,,POINT (73.9274753 18.5515445)
2984532773,18.5515452,73.9281426,1,,,,POINT (73.9281426 18.5515452)
2984532774,18.5515917,73.9288694,3,,,,POINT (73.9288694 18.5515917)
2984532776,18.5516359,73.9284444,1,,,,POINT (73.9284444 18.5516359)
2984532779,18.551705,73.9267993,3,,,,POINT (73.9267993 18.551705)
2984532780,18.5516791,73.9209222,3,,,,POINT (73.9209222 18.5516791)
2984532783,18.5517419,73.925759,1,,,,POINT (73.925759 18.5517419)
2984532784,18.5518658,73.9250138,3,,,,POINT (73.9250138 18.5518658)
2984532786,18.5519136,73.9250081,3,,,,POINT (73.9250081 18.5519136)
2984532788,18.5519544,73.9242347,1,,,,POINT (73.9242347 18.5519544)
2984532789,18.5519895,73.9232521,1,,,,POINT (73.9232521 18.5519895)
2984532794,18.5521326,73.9268524,3,,,,POINT (73.9268524 18.5521326)
2984532795,18.5521327,73.9239055,1,,,,POINT (73.9239055 18.5521327)
2984532797,18.5525545,73.9269047,3,,,,POINT (73.9269047 18.5525545)
2984532798,18.5525627,73.9273177,3,,,,POINT (73.9273177 18.5525627)
2984532799,18.5525742,73.9266347,3,,,,POINT (73.9266347 18.5525742)
2984532801,18.5526373,73.9259004,3,,,,POINT (73.9259004 18.5526373)
2984532802,18.5527061,73.9287077,3,,,,POINT (73.9287077 18.5527061)
2984532803,18.5527306,73.9273879,3,,,,POINT (73.9273879 18.5527306)
2984532804,18.5528105,73.9269966,1,,,,POINT (73.9269966 18.5528105)
2984532805,18.5528258,73.92666,4,,,,POINT (73.92666 18.5528258)
2984532806,18.5528688,73.926248,1,,,,POINT (73.926248 18.5528688)
2984532808,18.5531065,73.9273977,3,,,,POINT (73.9273977 18.5531065)
2984532809,18.553097,73.9251998,3,,,,POINT (73.9251998 18.553097)
2984532810,18.5530899,73.9286764,3,,,,POINT (73.9286764 18.5530899)
2984532811,18.5534649,73.9286357,3,,,,POINT (73.9286357 18.5534649)
2984532812,18.5534721,73.9273975,3,,,,POINT (73.9273975 18.5534721)
2984532813,18.5535362,73.9267211,3,,,,POINT (73.9267211 18.5535362)
2984532814,18.5535491,73.9273983,3,,,,POINT (73.9273983 18.5535491)
2984532815,18.5538217,73.9286,3,,,,POINT (73.9286 18.5538217)
2984532816,18.5538562,73.9274165,4,,,,POINT (73.9274165 18.5538562)
2984532817,18.5538976,73.9264424,1,,,,POINT (73.9264424 18.5538976)
2984532818,18.5541919,73.928563,3,,,,POINT (73.928563 18.5541919)
2984532819,18.5542161,73.9274302,4,,,,POINT (73.9274302 18.5542161)
2984532821,18.5542439,73.9264878,1,,,,POINT (73.9264878 18.5542439)
2984532822,18.5545209,73.9274236,3,,,,POINT (73.9274236 18.5545209)
2984532823,18.554561,73.9266039,1,,,,POINT (73.9266039 18.554561)
2984532824,18.554584,73.9274241,3,,,,POINT (73.9274241 18.554584)
2984532825,18.5545817,73.928524,3,,,,POINT (73.928524 18.5545817)
2984532827,18.5548217,73.9262626,3,,,,POINT (73.9262626 18.5548217)
2984532828,18.5548283,73.9284929,3,,,,POINT (73.9284929 18.5548283)
2984532829,18.5548636,73.9274132,3,,,,POINT (73.9274132 18.5548636)
2984532830,18.554958,73.9274116,3,,,,POINT (73.9274116 18.554958)
2984532831,18.5550737,73.926324,3,,,,POINT (73.926324 18.5550737)
2984532832,18.55501,73.9276187,1,,,,POINT (73.9276187 18.55501)
2984532833,18.5550442,73.9256051,3,,,,POINT (73.9256051 18.5550442)
2984532834,18.5551631,73.9284484,3,,,,POINT (73.9284484 18.5551631)
2984532835,18.555174,73.9276198,3,,,,POINT (73.9276198 18.555174)
2984532836,18.5553734,73.9274155,3,,,,POINT (73.9274155 18.5553734)
2984532838,18.5554407,73.9263787,3,,,,POINT (73.9263787 18.5554407)
2984532839,18.55553,73.9284046,3,,,,POINT (73.9284046 18.55553)
2984532840,18.5555446,73.927624,3,,,,POINT (73.927624 18.5555446)
2984532841,18.555551,73.9274189,3,,,,POINT (73.9274189 18.555551)
2984532843,18.5558177,73.9258071,3,,,,POINT (73.9258071 18.5558177)
2984532844,18.5562582,73.928303,3,,,,POINT (73.928303 18.5562582)
